"#dataset-key","rights"
65d983be-f762-11e1-a439-00145eb45e9a,not supplied
65daa992-f762-11e1-a439-00145eb45e9a,not supplied
65d2821c-f762-11e1-a439-00145eb45e9a,not supplied
65d3a8b8-f762-11e1-a439-00145eb45e9a,not supplied
65d4d8aa-f762-11e1-a439-00145eb45e9a,not supplied
65d60068-f762-11e1-a439-00145eb45e9a,not supplied
65cdc2fe-f762-11e1-a439-00145eb45e9a,not supplied
65cf015a-f762-11e1-a439-00145eb45e9a,not supplied
65d021de-f762-11e1-a439-00145eb45e9a,not supplied
65d15612-f762-11e1-a439-00145eb45e9a,not supplied
65c897f2-f762-11e1-a439-00145eb45e9a,not supplied
65ca02b8-f762-11e1-a439-00145eb45e9a,not supplied
65cb4fa6-f762-11e1-a439-00145eb45e9a,not supplied
65cc816e-f762-11e1-a439-00145eb45e9a,not supplied
65c3d62c-f762-11e1-a439-00145eb45e9a,not supplied
65c50434-f762-11e1-a439-00145eb45e9a,not supplied
65c639c6-f762-11e1-a439-00145eb45e9a,not supplied
65c76152-f762-11e1-a439-00145eb45e9a,not supplied
65bf13e4-f762-11e1-a439-00145eb45e9a,not supplied
65c0360c-f762-11e1-a439-00145eb45e9a,not supplied
65c1661c-f762-11e1-a439-00145eb45e9a,not supplied
65c2a586-f762-11e1-a439-00145eb45e9a,not supplied
65b947de-f762-11e1-a439-00145eb45e9a,not supplied
65ba7a78-f762-11e1-a439-00145eb45e9a,not supplied
65bbaa38-f762-11e1-a439-00145eb45e9a,not supplied
65bcceae-f762-11e1-a439-00145eb45e9a,not supplied
65bdefe6-f762-11e1-a439-00145eb45e9a,not supplied
65b4adb4-f762-11e1-a439-00145eb45e9a,not supplied
65b5dd24-f762-11e1-a439-00145eb45e9a,not supplied
65b70230-f762-11e1-a439-00145eb45e9a,not supplied
65b829bc-f762-11e1-a439-00145eb45e9a,not supplied
65b02758-f762-11e1-a439-00145eb45e9a,not supplied
65b15038-f762-11e1-a439-00145eb45e9a,not supplied
65b2648c-f762-11e1-a439-00145eb45e9a,not supplied
65b38d3a-f762-11e1-a439-00145eb45e9a,not supplied
65ab4f80-f762-11e1-a439-00145eb45e9a,not supplied
65ac8616-f762-11e1-a439-00145eb45e9a,not supplied
65adbdd8-f762-11e1-a439-00145eb45e9a,not supplied
65aefa2c-f762-11e1-a439-00145eb45e9a,not supplied
65a7cf40-f762-11e1-a439-00145eb45e9a,not supplied
65a908c4-f762-11e1-a439-00145eb45e9a,not supplied
65aa1d90-f762-11e1-a439-00145eb45e9a,not supplied
659bee14-f762-11e1-a439-00145eb45e9a,not supplied
659d1ac8-f762-11e1-a439-00145eb45e9a,not supplied
659e442a-f762-11e1-a439-00145eb45e9a,not supplied
659f8bc8-f762-11e1-a439-00145eb45e9a,not supplied
65973b76-f762-11e1-a439-00145eb45e9a,not supplied
659864a6-f762-11e1-a439-00145eb45e9a,not supplied
659995ba-f762-11e1-a439-00145eb45e9a,not supplied
659abf08-f762-11e1-a439-00145eb45e9a,not supplied
659281f8-f762-11e1-a439-00145eb45e9a,not supplied
6593a830-f762-11e1-a439-00145eb45e9a,not supplied
6594d8a4-f762-11e1-a439-00145eb45e9a,not supplied
65960404-f762-11e1-a439-00145eb45e9a,not supplied
658ca29c-f762-11e1-a439-00145eb45e9a,not supplied
658de468-f762-11e1-a439-00145eb45e9a,not supplied
658f0ed8-f762-11e1-a439-00145eb45e9a,not supplied
65902f5c-f762-11e1-a439-00145eb45e9a,not supplied
65914bb2-f762-11e1-a439-00145eb45e9a,not supplied
6587fc56-f762-11e1-a439-00145eb45e9a,not supplied
65891b4a-f762-11e1-a439-00145eb45e9a,not supplied
658a5370-f762-11e1-a439-00145eb45e9a,not supplied
658b8038-f762-11e1-a439-00145eb45e9a,not supplied
658330e0-f762-11e1-a439-00145eb45e9a,not supplied
65847342-f762-11e1-a439-00145eb45e9a,not supplied
65859d9e-f762-11e1-a439-00145eb45e9a,not supplied
6586dbf0-f762-11e1-a439-00145eb45e9a,not supplied
657d788a-f762-11e1-a439-00145eb45e9a,not supplied
657ea912-f762-11e1-a439-00145eb45e9a,not supplied
657fcd1a-f762-11e1-a439-00145eb45e9a,not supplied
6580e39e-f762-11e1-a439-00145eb45e9a,not supplied
65820fd0-f762-11e1-a439-00145eb45e9a,not supplied
6578b174-f762-11e1-a439-00145eb45e9a,not supplied
6579dafe-f762-11e1-a439-00145eb45e9a,not supplied
657b08de-f762-11e1-a439-00145eb45e9a,not supplied
657c496a-f762-11e1-a439-00145eb45e9a,not supplied
65740b74-f762-11e1-a439-00145eb45e9a,not supplied
657533aa-f762-11e1-a439-00145eb45e9a,not supplied
6576627a-f762-11e1-a439-00145eb45e9a,not supplied
657785f6-f762-11e1-a439-00145eb45e9a,not supplied
656e5206-f762-11e1-a439-00145eb45e9a,not supplied
656f8022-f762-11e1-a439-00145eb45e9a,not supplied
6570a5e2-f762-11e1-a439-00145eb45e9a,not supplied
6571cb34-f762-11e1-a439-00145eb45e9a,not supplied
6572e9c4-f762-11e1-a439-00145eb45e9a,not supplied
6569972a-f762-11e1-a439-00145eb45e9a,not supplied
656ac4f6-f762-11e1-a439-00145eb45e9a,not supplied
656bf74a-f762-11e1-a439-00145eb45e9a,not supplied
656d296c-f762-11e1-a439-00145eb45e9a,not supplied
6563b65c-f762-11e1-a439-00145eb45e9a,not supplied
6564d974-f762-11e1-a439-00145eb45e9a,not supplied
65660bc8-f762-11e1-a439-00145eb45e9a,not supplied
65674146-f762-11e1-a439-00145eb45e9a,not supplied
656870c0-f762-11e1-a439-00145eb45e9a,not supplied
655f2056-f762-11e1-a439-00145eb45e9a,not supplied
65603f4a-f762-11e1-a439-00145eb45e9a,not supplied
65615c4a-f762-11e1-a439-00145eb45e9a,not supplied
65628d86-f762-11e1-a439-00145eb45e9a,not supplied
65593dd0-f762-11e1-a439-00145eb45e9a,not supplied
655a572e-f762-11e1-a439-00145eb45e9a,not supplied
655b7c94-f762-11e1-a439-00145eb45e9a,not supplied
655cafe2-f762-11e1-a439-00145eb45e9a,not supplied
655de2a4-f762-11e1-a439-00145eb45e9a,not supplied
65548862-f762-11e1-a439-00145eb45e9a,not supplied
6555b674-f762-11e1-a439-00145eb45e9a,not supplied
6556da36-f762-11e1-a439-00145eb45e9a,not supplied
65580ca8-f762-11e1-a439-00145eb45e9a,not supplied
654fcac0-f762-11e1-a439-00145eb45e9a,not supplied
655107f0-f762-11e1-a439-00145eb45e9a,not supplied
65522fc2-f762-11e1-a439-00145eb45e9a,not supplied
65535a6e-f762-11e1-a439-00145eb45e9a,not supplied
6549794a-f762-11e1-a439-00145eb45e9a,not supplied
654aa7de-f762-11e1-a439-00145eb45e9a,not supplied
654bcbf0-f762-11e1-a439-00145eb45e9a,not supplied
654cef62-f762-11e1-a439-00145eb45e9a,not supplied
654e5384-f762-11e1-a439-00145eb45e9a,not supplied
6544b0a4-f762-11e1-a439-00145eb45e9a,not supplied
6545dd94-f762-11e1-a439-00145eb45e9a,not supplied
65470f5c-f762-11e1-a439-00145eb45e9a,not supplied
654843fe-f762-11e1-a439-00145eb45e9a,not supplied
654006bc-f762-11e1-a439-00145eb45e9a,not supplied
65411976-f762-11e1-a439-00145eb45e9a,not supplied
65423784-f762-11e1-a439-00145eb45e9a,not supplied
654352ae-f762-11e1-a439-00145eb45e9a,not supplied
653a4560-f762-11e1-a439-00145eb45e9a,not supplied
653b5a9a-f762-11e1-a439-00145eb45e9a,not supplied
653c8898-f762-11e1-a439-00145eb45e9a,not supplied
653db3ee-f762-11e1-a439-00145eb45e9a,not supplied
653ee9ee-f762-11e1-a439-00145eb45e9a,not supplied
653494b2-f762-11e1-a439-00145eb45e9a,not supplied
6535ae7e-f762-11e1-a439-00145eb45e9a,not supplied
6536cfe8-f762-11e1-a439-00145eb45e9a,not supplied
6537fcce-f762-11e1-a439-00145eb45e9a,not supplied
65391c1c-f762-11e1-a439-00145eb45e9a,not supplied
652eda04-f762-11e1-a439-00145eb45e9a,not supplied
65301252-f762-11e1-a439-00145eb45e9a,not supplied
65313164-f762-11e1-a439-00145eb45e9a,not supplied
65324a40-f762-11e1-a439-00145eb45e9a,not supplied
6533719a-f762-11e1-a439-00145eb45e9a,not supplied
6529f264-f762-11e1-a439-00145eb45e9a,not supplied
652b384a-f762-11e1-a439-00145eb45e9a,not supplied
652c6c24-f762-11e1-a439-00145eb45e9a,not supplied
652dab16-f762-11e1-a439-00145eb45e9a,not supplied
65252194-f762-11e1-a439-00145eb45e9a,not supplied
65266388-f762-11e1-a439-00145eb45e9a,not supplied
65278d9e-f762-11e1-a439-00145eb45e9a,not supplied
6528c4a2-f762-11e1-a439-00145eb45e9a,not supplied
651f229e-f762-11e1-a439-00145eb45e9a,not supplied
6520531c-f762-11e1-a439-00145eb45e9a,not supplied
6521906a-f762-11e1-a439-00145eb45e9a,not supplied
6522b79c-f762-11e1-a439-00145eb45e9a,not supplied
6523db2c-f762-11e1-a439-00145eb45e9a,not supplied
6519efa4-f762-11e1-a439-00145eb45e9a,not supplied
651b13c0-f762-11e1-a439-00145eb45e9a,not supplied
651ca316-f762-11e1-a439-00145eb45e9a,not supplied
651deed8-f762-11e1-a439-00145eb45e9a,not supplied
6514d82a-f762-11e1-a439-00145eb45e9a,not supplied
651601aa-f762-11e1-a439-00145eb45e9a,not supplied
6517438a-f762-11e1-a439-00145eb45e9a,not supplied
6518c692-f762-11e1-a439-00145eb45e9a,not supplied
650e0040-f762-11e1-a439-00145eb45e9a,not supplied
650f817c-f762-11e1-a439-00145eb45e9a,not supplied
6511074a-f762-11e1-a439-00145eb45e9a,not supplied
65126df6-f762-11e1-a439-00145eb45e9a,not supplied
65139190-f762-11e1-a439-00145eb45e9a,not supplied
6509248a-f762-11e1-a439-00145eb45e9a,not supplied
650a5e36-f762-11e1-a439-00145eb45e9a,not supplied
650b995e-f762-11e1-a439-00145eb45e9a,not supplied
650cc694-f762-11e1-a439-00145eb45e9a,not supplied
650472dc-f762-11e1-a439-00145eb45e9a,not supplied
65059586-f762-11e1-a439-00145eb45e9a,not supplied
6506ca96-f762-11e1-a439-00145eb45e9a,not supplied
6507f312-f762-11e1-a439-00145eb45e9a,not supplied
64ff6f58-f762-11e1-a439-00145eb45e9a,not supplied
6500de60-f762-11e1-a439-00145eb45e9a,not supplied
6501fea8-f762-11e1-a439-00145eb45e9a,not supplied
65034088-f762-11e1-a439-00145eb45e9a,not supplied
64f9cc24-f762-11e1-a439-00145eb45e9a,not supplied
64faecb2-f762-11e1-a439-00145eb45e9a,not supplied
64fc0ae8-f762-11e1-a439-00145eb45e9a,not supplied
64fd2540-f762-11e1-a439-00145eb45e9a,not supplied
64fe42ea-f762-11e1-a439-00145eb45e9a,not supplied
64f451c2-f762-11e1-a439-00145eb45e9a,not supplied
64f56e22-f762-11e1-a439-00145eb45e9a,not supplied
64f6860e-f762-11e1-a439-00145eb45e9a,not supplied
64f79aa8-f762-11e1-a439-00145eb45e9a,not supplied
64f8ac7c-f762-11e1-a439-00145eb45e9a,not supplied
64efede4-f762-11e1-a439-00145eb45e9a,not supplied
64f0fb94-f762-11e1-a439-00145eb45e9a,not supplied
64f20d7c-f762-11e1-a439-00145eb45e9a,not supplied
64f3363e-f762-11e1-a439-00145eb45e9a,not supplied
64ea3a02-f762-11e1-a439-00145eb45e9a,not supplied
64eb61ac-f762-11e1-a439-00145eb45e9a,not supplied
64ec823a-f762-11e1-a439-00145eb45e9a,not supplied
64edc384-f762-11e1-a439-00145eb45e9a,not supplied
64eedbca-f762-11e1-a439-00145eb45e9a,not supplied
64e5c094-f762-11e1-a439-00145eb45e9a,not supplied
64e6d40c-f762-11e1-a439-00145eb45e9a,not supplied
64e7f4b8-f762-11e1-a439-00145eb45e9a,not supplied
64e910f0-f762-11e1-a439-00145eb45e9a,not supplied
64e16396-f762-11e1-a439-00145eb45e9a,not supplied
64e284c4-f762-11e1-a439-00145eb45e9a,not supplied
64e39526-f762-11e1-a439-00145eb45e9a,not supplied
64e4aa74-f762-11e1-a439-00145eb45e9a,not supplied
64dbfbe0-f762-11e1-a439-00145eb45e9a,not supplied
64dd0fe4-f762-11e1-a439-00145eb45e9a,not supplied
64de20e6-f762-11e1-a439-00145eb45e9a,not supplied
64df33f0-f762-11e1-a439-00145eb45e9a,not supplied
64e04538-f762-11e1-a439-00145eb45e9a,not supplied
64d79938-f762-11e1-a439-00145eb45e9a,not supplied
64d8b228-f762-11e1-a439-00145eb45e9a,not supplied
64d9c7b2-f762-11e1-a439-00145eb45e9a,not supplied
64dadf58-f762-11e1-a439-00145eb45e9a,not supplied
64d34ea0-f762-11e1-a439-00145eb45e9a,not supplied
64d45174-f762-11e1-a439-00145eb45e9a,not supplied
64d55f2e-f762-11e1-a439-00145eb45e9a,not supplied
64d67846-f762-11e1-a439-00145eb45e9a,not supplied
64cded66-f762-11e1-a439-00145eb45e9a,not supplied
64cefbca-f762-11e1-a439-00145eb45e9a,not supplied
64d00c72-f762-11e1-a439-00145eb45e9a,not supplied
64d1319c-f762-11e1-a439-00145eb45e9a,not supplied
64d241fe-f762-11e1-a439-00145eb45e9a,not supplied
64c9b016-f762-11e1-a439-00145eb45e9a,not supplied
64cabd76-f762-11e1-a439-00145eb45e9a,not supplied
64cbcd7e-f762-11e1-a439-00145eb45e9a,not supplied
64ccdb92-f762-11e1-a439-00145eb45e9a,not supplied
64c5549e-f762-11e1-a439-00145eb45e9a,not supplied
64c66bf4-f762-11e1-a439-00145eb45e9a,not supplied
64c78b9c-f762-11e1-a439-00145eb45e9a,not supplied
64c89e56-f762-11e1-a439-00145eb45e9a,not supplied
64c1151e-f762-11e1-a439-00145eb45e9a,not supplied
64c22530-f762-11e1-a439-00145eb45e9a,not supplied
64c33574-f762-11e1-a439-00145eb45e9a,not supplied
64c44522-f762-11e1-a439-00145eb45e9a,not supplied
64bce732-f762-11e1-a439-00145eb45e9a,not supplied
64bdfbea-f762-11e1-a439-00145eb45e9a,not supplied
64bf09a4-f762-11e1-a439-00145eb45e9a,not supplied
64c00e44-f762-11e1-a439-00145eb45e9a,not supplied
64b88e4e-f762-11e1-a439-00145eb45e9a,not supplied
64b9b26a-f762-11e1-a439-00145eb45e9a,not supplied
64bacf88-f762-11e1-a439-00145eb45e9a,not supplied
64bbdc2a-f762-11e1-a439-00145eb45e9a,not supplied
64b2edfe-f762-11e1-a439-00145eb45e9a,not supplied
64b417a6-f762-11e1-a439-00145eb45e9a,not supplied
64b52ea2-f762-11e1-a439-00145eb45e9a,not supplied
64b65106-f762-11e1-a439-00145eb45e9a,not supplied
64b776e4-f762-11e1-a439-00145eb45e9a,not supplied
64ae8368-f762-11e1-a439-00145eb45e9a,not supplied
64afa4fa-f762-11e1-a439-00145eb45e9a,not supplied
64b0c038-f762-11e1-a439-00145eb45e9a,not supplied
64b1d19e-f762-11e1-a439-00145eb45e9a,not supplied
64aa0234-f762-11e1-a439-00145eb45e9a,not supplied
64ab1e62-f762-11e1-a439-00145eb45e9a,not supplied
64ac45bc-f762-11e1-a439-00145eb45e9a,not supplied
64ad6172-f762-11e1-a439-00145eb45e9a,not supplied
64a58d6c-f762-11e1-a439-00145eb45e9a,not supplied
64a6b214-f762-11e1-a439-00145eb45e9a,not supplied
64a7c406-f762-11e1-a439-00145eb45e9a,not supplied
64a8e85e-f762-11e1-a439-00145eb45e9a,not supplied
64a34a34-f762-11e1-a439-00145eb45e9a,not supplied
64a45de8-f762-11e1-a439-00145eb45e9a,not supplied
64a1189a-f762-11e1-a439-00145eb45e9a,not supplied
649fba40-f762-11e1-a439-00145eb45e9a,not supplied
649e5f4c-f762-11e1-a439-00145eb45e9a,not supplied
649d01d8-f762-11e1-a439-00145eb45e9a,not supplied
649b99c4-f762-11e1-a439-00145eb45e9a,"The use of the data is allowed only for non-profit scientific use and for non-profit nature conservation purpose. The database or part of it may only be used or copied by the written permission from the legal owner. If used for publication, we ask for a copy or an off-print. This data is copyrighted by the respective owner."
649a41b4-f762-11e1-a439-00145eb45e9a,not supplied
6498eb48-f762-11e1-a439-00145eb45e9a,not supplied
64979716-f762-11e1-a439-00145eb45e9a,not supplied
64963858-f762-11e1-a439-00145eb45e9a,not supplied
6494d404-f762-11e1-a439-00145eb45e9a,not supplied
649377bc-f762-11e1-a439-00145eb45e9a,not supplied
64920c10-f762-11e1-a439-00145eb45e9a,not supplied
6490a924-f762-11e1-a439-00145eb45e9a,not supplied
648f44da-f762-11e1-a439-00145eb45e9a,not supplied
648ddee2-f762-11e1-a439-00145eb45e9a,not supplied
648c7c00-f762-11e1-a439-00145eb45e9a,not supplied
648b2968-f762-11e1-a439-00145eb45e9a,not supplied
6489c014-f762-11e1-a439-00145eb45e9a,not supplied
64885832-f762-11e1-a439-00145eb45e9a,not supplied
6482de2a-f762-11e1-a439-00145eb45e9a,not supplied
648444a4-f762-11e1-a439-00145eb45e9a,not supplied
6485b12c-f762-11e1-a439-00145eb45e9a,not supplied
6486fbcc-f762-11e1-a439-00145eb45e9a,not supplied
64817468-f762-11e1-a439-00145eb45e9a,not supplied
64800c2c-f762-11e1-a439-00145eb45e9a,not supplied
647e92fc-f762-11e1-a439-00145eb45e9a,not supplied
647d2728-f762-11e1-a439-00145eb45e9a,not supplied
647bb5aa-f762-11e1-a439-00145eb45e9a,not supplied
647a6182-f762-11e1-a439-00145eb45e9a,not supplied
647901f2-f762-11e1-a439-00145eb45e9a,not supplied
6476088a-f762-11e1-a439-00145eb45e9a,not supplied
64779c72-f762-11e1-a439-00145eb45e9a,not supplied
64734910-f762-11e1-a439-00145eb45e9a,not supplied
6474a9f4-f762-11e1-a439-00145eb45e9a,not supplied
6471efca-f762-11e1-a439-00145eb45e9a,not supplied
64708fe0-f762-11e1-a439-00145eb45e9a,not supplied
646f27cc-f762-11e1-a439-00145eb45e9a,not supplied
646c4f98-f762-11e1-a439-00145eb45e9a,not supplied
646dc490-f762-11e1-a439-00145eb45e9a,not supplied
64681220-f762-11e1-a439-00145eb45e9a,not supplied
64697c8c-f762-11e1-a439-00145eb45e9a,not supplied
646ae5e0-f762-11e1-a439-00145eb45e9a,not supplied
6466aa52-f762-11e1-a439-00145eb45e9a,not supplied
64654a36-f762-11e1-a439-00145eb45e9a,not supplied
6463e498-f762-11e1-a439-00145eb45e9a,not supplied
64612a0a-f762-11e1-a439-00145eb45e9a,not supplied
6462842c-f762-11e1-a439-00145eb45e9a,not supplied
645e706c-f762-11e1-a439-00145eb45e9a,not supplied
645fdc04-f762-11e1-a439-00145eb45e9a,not supplied
645d06e6-f762-11e1-a439-00145eb45e9a,not supplied
64578144-f762-11e1-a439-00145eb45e9a,not supplied
6458d8b4-f762-11e1-a439-00145eb45e9a,not supplied
645a4348-f762-11e1-a439-00145eb45e9a,not supplied
645bafe4-f762-11e1-a439-00145eb45e9a,not supplied
64536dde-f762-11e1-a439-00145eb45e9a,not supplied
6454dbc4-f762-11e1-a439-00145eb45e9a,not supplied
645631cc-f762-11e1-a439-00145eb45e9a,not supplied
644f37a0-f762-11e1-a439-00145eb45e9a,not supplied
6450ab9e-f762-11e1-a439-00145eb45e9a,not supplied
64521b8c-f762-11e1-a439-00145eb45e9a,not supplied
64483eb4-f762-11e1-a439-00145eb45e9a,not supplied
6449a18c-f762-11e1-a439-00145eb45e9a,not supplied
644b165c-f762-11e1-a439-00145eb45e9a,not supplied
644c6f02-f762-11e1-a439-00145eb45e9a,not supplied
644dc3e8-f762-11e1-a439-00145eb45e9a,not supplied
6442cd62-f762-11e1-a439-00145eb45e9a,not supplied
644428c4-f762-11e1-a439-00145eb45e9a,not supplied
644587be-f762-11e1-a439-00145eb45e9a,not supplied
6446e26c-f762-11e1-a439-00145eb45e9a,not supplied
643baa8c-f762-11e1-a439-00145eb45e9a,not supplied
643d1430-f762-11e1-a439-00145eb45e9a,not supplied
643e7730-f762-11e1-a439-00145eb45e9a,not supplied
643fe67e-f762-11e1-a439-00145eb45e9a,not supplied
64415b80-f762-11e1-a439-00145eb45e9a,not supplied
643a4778-f762-11e1-a439-00145eb45e9a,not supplied
6438f7b0-f762-11e1-a439-00145eb45e9a,not supplied
6436454c-f762-11e1-a439-00145eb45e9a,not supplied
64379ea6-f762-11e1-a439-00145eb45e9a,not supplied
643222be-f762-11e1-a439-00145eb45e9a,not supplied
64337ee8-f762-11e1-a439-00145eb45e9a,not supplied
6434e1fc-f762-11e1-a439-00145eb45e9a,not supplied
642c898a-f762-11e1-a439-00145eb45e9a,not supplied
642df734-f762-11e1-a439-00145eb45e9a,not supplied
642f5c46-f762-11e1-a439-00145eb45e9a,not supplied
6430b122-f762-11e1-a439-00145eb45e9a,not supplied
64273d68-f762-11e1-a439-00145eb45e9a,not supplied
64289546-f762-11e1-a439-00145eb45e9a,not supplied
6429f56c-f762-11e1-a439-00145eb45e9a,not supplied
642b40f2-f762-11e1-a439-00145eb45e9a,not supplied
64248c44-f762-11e1-a439-00145eb45e9a,not supplied
6425e954-f762-11e1-a439-00145eb45e9a,not supplied
641f23bc-f762-11e1-a439-00145eb45e9a,not supplied
642083a6-f762-11e1-a439-00145eb45e9a,not supplied
6421e37c-f762-11e1-a439-00145eb45e9a,not supplied
64232cbe-f762-11e1-a439-00145eb45e9a,not supplied
64199e92-f762-11e1-a439-00145eb45e9a,"The use of the data is allowed only for non-profit scientific use and for non-profit nature conservation purpose. The database or part of it may only be used or copied by the written permission from the legal owner. If used for publication, we ask for a copy or an off-print. This data is copyrighted by the respective owner."
641af544-f762-11e1-a439-00145eb45e9a,not supplied
641c5150-f762-11e1-a439-00145eb45e9a,not supplied
641dbefa-f762-11e1-a439-00145eb45e9a,not supplied
64183a5c-f762-11e1-a439-00145eb45e9a,not supplied
64141e18-f762-11e1-a439-00145eb45e9a,not supplied
64158744-f762-11e1-a439-00145eb45e9a,not supplied
6416f084-f762-11e1-a439-00145eb45e9a,not supplied
640eab72-f762-11e1-a439-00145eb45e9a,not supplied
64100c74-f762-11e1-a439-00145eb45e9a,not supplied
64116286-f762-11e1-a439-00145eb45e9a,not supplied
6412c3c4-f762-11e1-a439-00145eb45e9a,"The use of the data is allowed only for non-profit scientific use and for non-profit nature conservation purpose. The database or part of it may only be used or copied by the written permission from the legal owner. If used for publication, we ask for a copy or an off-print. This data is copyrighted by the respective owner."
640d4de0-f762-11e1-a439-00145eb45e9a,not supplied
640bf3e6-f762-11e1-a439-00145eb45e9a,not supplied
640aa9c8-f762-11e1-a439-00145eb45e9a,not supplied
6409578a-f762-11e1-a439-00145eb45e9a,not supplied
6403d346-f762-11e1-a439-00145eb45e9a,not supplied
64053560-f762-11e1-a439-00145eb45e9a,not supplied
640691da-f762-11e1-a439-00145eb45e9a,not supplied
640802ae-f762-11e1-a439-00145eb45e9a,not supplied
64027802-f762-11e1-a439-00145eb45e9a,not supplied
63fe5024-f762-11e1-a439-00145eb45e9a,not supplied
63ffb3ba-f762-11e1-a439-00145eb45e9a,not supplied
64011b92-f762-11e1-a439-00145eb45e9a,not supplied
63f8d4d2-f762-11e1-a439-00145eb45e9a,not supplied
63fa29a4-f762-11e1-a439-00145eb45e9a,not supplied
63fb834e-f762-11e1-a439-00145eb45e9a,not supplied
63fce98c-f762-11e1-a439-00145eb45e9a,not supplied
63f35aa2-f762-11e1-a439-00145eb45e9a,not supplied
63f4b19a-f762-11e1-a439-00145eb45e9a,not supplied
63f61620-f762-11e1-a439-00145eb45e9a,not supplied
63f77ba0-f762-11e1-a439-00145eb45e9a,not supplied
63eca77a-f762-11e1-a439-00145eb45e9a,not supplied
63edf670-f762-11e1-a439-00145eb45e9a,not supplied
63ef4f66-f762-11e1-a439-00145eb45e9a,not supplied
63f0ad2a-f762-11e1-a439-00145eb45e9a,not supplied
63f20b7a-f762-11e1-a439-00145eb45e9a,not supplied
63e7147c-f762-11e1-a439-00145eb45e9a,not supplied
63e875e2-f762-11e1-a439-00145eb45e9a,not supplied
63e9df90-f762-11e1-a439-00145eb45e9a,not supplied
63eb4164-f762-11e1-a439-00145eb45e9a,not supplied
63e03378-f762-11e1-a439-00145eb45e9a,not supplied
63e198bc-f762-11e1-a439-00145eb45e9a,not supplied
63e2fb9e-f762-11e1-a439-00145eb45e9a,not supplied
63e448a0-f762-11e1-a439-00145eb45e9a,not supplied
63e5adc6-f762-11e1-a439-00145eb45e9a,not supplied
63dadc98-f762-11e1-a439-00145eb45e9a,not supplied
63dc21e8-f762-11e1-a439-00145eb45e9a,not supplied
63dd7412-f762-11e1-a439-00145eb45e9a,not supplied
63ded71c-f762-11e1-a439-00145eb45e9a,not supplied
63d412a0-f762-11e1-a439-00145eb45e9a,not supplied
63d56628-f762-11e1-a439-00145eb45e9a,not supplied
63d6c5b8-f762-11e1-a439-00145eb45e9a,not supplied
63d82ebc-f762-11e1-a439-00145eb45e9a,not supplied
63d9841a-f762-11e1-a439-00145eb45e9a,not supplied
63cea61c-f762-11e1-a439-00145eb45e9a,not supplied
63d014e8-f762-11e1-a439-00145eb45e9a,not supplied
63d17608-f762-11e1-a439-00145eb45e9a,not supplied
63d2c724-f762-11e1-a439-00145eb45e9a,not supplied
63c7f83a-f762-11e1-a439-00145eb45e9a,not supplied
63c94474-f762-11e1-a439-00145eb45e9a,not supplied
63ca9c3e-f762-11e1-a439-00145eb45e9a,not supplied
63cbe9ae-f762-11e1-a439-00145eb45e9a,not supplied
63cd46d2-f762-11e1-a439-00145eb45e9a,not supplied
63c285ee-f762-11e1-a439-00145eb45e9a,not supplied
63c3d1c4-f762-11e1-a439-00145eb45e9a,not supplied
63c52b1e-f762-11e1-a439-00145eb45e9a,not supplied
63c695b2-f762-11e1-a439-00145eb45e9a,not supplied
63bcfe8a-f762-11e1-a439-00145eb45e9a,not supplied
63be55aa-f762-11e1-a439-00145eb45e9a,not supplied
63bfbfc6-f762-11e1-a439-00145eb45e9a,not supplied
63c11f9c-f762-11e1-a439-00145eb45e9a,not supplied
63b64e3c-f762-11e1-a439-00145eb45e9a,not supplied
63b7a318-f762-11e1-a439-00145eb45e9a,not supplied
63b8f2d6-f762-11e1-a439-00145eb45e9a,not supplied
63ba50ae-f762-11e1-a439-00145eb45e9a,not supplied
63bbb03e-f762-11e1-a439-00145eb45e9a,not supplied
63b0f586-f762-11e1-a439-00145eb45e9a,not supplied
63b24a76-f762-11e1-a439-00145eb45e9a,not supplied
63b3af10-f762-11e1-a439-00145eb45e9a,not supplied
63b4f4c4-f762-11e1-a439-00145eb45e9a,not supplied
63ab782c-f762-11e1-a439-00145eb45e9a,not supplied
63acd2c6-f762-11e1-a439-00145eb45e9a,not supplied
63ae35f8-f762-11e1-a439-00145eb45e9a,not supplied
63af943e-f762-11e1-a439-00145eb45e9a,not supplied
63a4e0b6-f762-11e1-a439-00145eb45e9a,not supplied
63a637ea-f762-11e1-a439-00145eb45e9a,not supplied
63a78f50-f762-11e1-a439-00145eb45e9a,not supplied
63a8dfe0-f762-11e1-a439-00145eb45e9a,not supplied
63aa34da-f762-11e1-a439-00145eb45e9a,not supplied
639e4f94-f762-11e1-a439-00145eb45e9a,not supplied
639f9fac-f762-11e1-a439-00145eb45e9a,not supplied
63a0ea60-f762-11e1-a439-00145eb45e9a,not supplied
63a23668-f762-11e1-a439-00145eb45e9a,not supplied
63a3863a-f762-11e1-a439-00145eb45e9a,not supplied
6398e144-f762-11e1-a439-00145eb45e9a,not supplied
639a59ac-f762-11e1-a439-00145eb45e9a,not supplied
639bb432-f762-11e1-a439-00145eb45e9a,not supplied
639d0b52-f762-11e1-a439-00145eb45e9a,not supplied
63939b62-f762-11e1-a439-00145eb45e9a,not supplied
6394f02a-f762-11e1-a439-00145eb45e9a,not supplied
63963b6a-f762-11e1-a439-00145eb45e9a,not supplied
63978de4-f762-11e1-a439-00145eb45e9a,not supplied
